交易对,方向,开仓时间,开仓时间戳,开仓价,平仓时间,平仓时间戳,平仓价,数量,收益,收益率,手续费,原因,仓位,累计收益,实际杠杆,当前回撤
TAO-USDT-SWAP,多,2025-05-06 04:00:00,1746504000000,377.05770200,2025-05-06 09:00:00,1746522000000,365.78341800,4.159165,-48.75,-0.0311,1.85,移动止盈/止损,0.1568,-48.75,0.1568,0.0000
TAO-USDT-SWAP,多,2025-05-07 00:00:00,1746576000000,384.08840500,2025-05-07 05:00:00,1746594000000,367.11328500,2.931485,-51.08,-0.0454,1.32,移动止盈/止损,0.1131,-99.83,0.1131,-0.0051
ZEC-USDT-SWAP,多,2025-05-07 00:00:00,1746576000000,38.38383800,2025-05-07 07:00:00,1746601200000,37.71622800,35.014701,-24.97,-0.0186,1.60,移动止盈/止损,0.1351,-124.80,0.1351,-0.0076
LTC-USDT-SWAP,多,2025-05-07 00:00:00,1746576000000,92.79927900,2025-05-07 12:00:00,1746619200000,90.64093500,13.078415,-29.67,-0.0244,1.44,移动止盈/止损,0.1220,-154.47,0.1220,-0.0106
BNB-USDT-SWAP,多,2025-05-07 12:00:00,1746619200000,608.19081300,2025-05-07 14:00:00,1746626400000,602.86970700,8.094921,-48.96,-0.0099,5.88,移动止盈/止损,0.5000,-203.43,0.5000,-0.0155
BCH-USDT-SWAP,多,2025-05-08 00:00:00,1746662400000,384.51844800,2025-05-08 01:00:00,1746666000000,406.60933500,3.275855,70.81,0.0562,1.55,移动止盈/止损,0.1276,-132.62,0.1276,-0.0084
ZEC-USDT-SWAP,多,2025-05-07 16:00:00,1746633600000,38.56385600,2025-05-08 09:00:00,1746694800000,39.70602900,37.070637,40.60,0.0284,1.74,移动止盈/止损,0.1459,-92.02,0.1459,-0.0043
BCH-USDT-SWAP,多,2025-05-08 04:00:00,1746676800000,413.90138600,2025-05-08 12:00:00,1746705600000,411.01889400,2.036353,-6.88,-0.0082,1.01,移动止盈/止损,0.0844,-98.89,0.0844,-0.0050
BTC-USDT-SWAP,多,2025-05-08 00:00:00,1746662400000,97734.87251000,2025-05-08 15:00:00,1746716400000,100720.72692000,0.040369,115.73,0.0293,4.81,移动止盈/止损,0.3998,16.84,0.3998,0.0000
WIF-USDT-SWAP,多,2025-05-08 16:00:00,1746720000000,0.66616661,2025-05-09 03:00:00,1746759600000,0.66463353,1570.263373,-3.66,-0.0035,1.25,移动止盈/止损,0.1041,13.17,0.1041,-0.0004
BCH-USDT-SWAP,多,2025-05-08 16:00:00,1746720000000,420.57205300,2025-05-09 09:00:00,1746781200000,408.51914400,2.966161,-37.23,-0.0298,1.48,移动止盈/止损,0.1242,-24.05,0.1242,-0.0041
PENDLE-USDT-SWAP,多,2025-05-08 12:00:00,1746705600000,3.56635660,2025-05-09 14:00:00,1746799200000,3.81141882,337.659697,81.25,0.0675,1.49,移动止盈/止损,0.1209,57.20,0.1209,0.0000
BOME-USDT-SWAP,多,2025-05-09 04:00:00,1746763200000,0.00175118,2025-05-10 00:00:00,1746835200000,0.00208179,624151.937201,204.92,0.1875,1.44,移动止盈/止损,0.1090,262.12,0.1090,0.0000
BOME-USDT-SWAP,多,2025-05-10 00:00:00,1746835200000,0.00208221,2025-05-10 01:00:00,1746838800000,0.00204880,232646.380423,-8.35,-0.0172,0.58,移动止盈/止损,0.0473,253.77,0.0473,-0.0008
DOT-USDT-SWAP,多,2025-05-10 04:00:00,1746849600000,5.05550550,2025-05-11 01:00:00,1746925200000,5.09249070,262.899056,8.12,0.0061,1.60,移动止盈/止损,0.1290,261.89,0.1290,-0.0000
WIF-USDT-SWAP,多,2025-05-10 00:00:00,1746835200000,0.78007800,2025-05-11 02:00:00,1746928800000,0.89601039,952.172605,109.43,0.1473,0.96,移动止盈/止损,0.0725,371.32,0.0725,0.0000
NEAR-USDT-SWAP,多,2025-05-09 12:00:00,1746792000000,2.92829280,2025-05-11 07:00:00,1746946800000,3.18368160,390.220363,98.23,0.0860,1.43,移动止盈/止损,0.1122,469.55,0.1122,0.0000
OP-USDT-SWAP,多,2025-05-11 04:00:00,1746936000000,0.92429242,2025-05-11 07:00:00,1746946800000,0.86501349,845.980954,-51.06,-0.0653,0.91,移动止盈/止损,0.0743,418.49,0.0743,-0.0049
FIL-USDT-SWAP,多,2025-05-11 04:00:00,1746936000000,3.27032700,2025-05-11 07:00:00,1746946800000,3.13768620,450.882280,-61.54,-0.0417,1.73,移动止盈/止损,0.1402,356.95,0.1402,-0.0108
BOME-USDT-SWAP,多,2025-05-11 12:00:00,1746964800000,0.00221022,2025-05-11 21:00:00,1746997200000,0.00219478,397607.428879,-7.19,-0.0082,1.05,移动止盈/止损,0.0849,349.76,0.0849,-0.0114
ZEC-USDT-SWAP,多,2025-05-11 20:00:00,1746993600000,44.45444500,2025-05-12 05:00:00,1747026000000,44.00559900,23.631229,-11.86,-0.0113,1.25,移动止盈/止损,0.1016,337.90,0.1016,-0.0126
TAO-USDT-SWAP,多,2025-05-12 00:00:00,1747008000000,473.32732800,2025-05-12 08:00:00,1747036800000,468.15318000,3.036304,-17.43,-0.0121,1.72,移动止盈/止损,0.1387,320.48,0.1387,-0.0142
BONK-USDT-SWAP,多,2025-05-12 08:00:00,1747036800000,0.02528453,2025-05-12 12:00:00,1747051200000,0.02350665,23679.324628,-42.79,-0.0715,0.69,移动止盈/止损,0.0576,277.69,0.0576,-0.0183
WIF-USDT-SWAP,多,2025-05-12 04:00:00,1747022400000,1.12851284,2025-05-12 13:00:00,1747054800000,1.17888210,548.685252,26.88,0.0434,0.76,移动止盈/止损,0.0598,304.56,0.0598,-0.0158
LINK-USDT-SWAP,多,2025-05-12 08:00:00,1747036800000,17.57675750,2025-05-12 14:00:00,1747058400000,16.89431040,75.826951,-53.32,-0.0400,1.57,移动止盈/止损,0.1282,251.25,0.1282,-0.0209
DOT-USDT-SWAP,多,2025-05-12 12:00:00,1747051200000,5.31953190,2025-05-12 14:00:00,1747058400000,5.12948700,256.798700,-50.41,-0.0369,1.61,移动止盈/止损,0.1326,200.83,0.1326,-0.0257
ETH-USDT-SWAP,多,2025-05-13 16:00:00,1747152000000,2597.10968500,2025-05-14 02:00:00,1747188000000,2636.90628300,0.719603,26.38,0.0141,2.26,移动止盈/止损,0.1832,227.21,0.1832,-0.0231
PENDLE-USDT-SWAP,多,2025-05-13 12:00:00,1747137600000,4.09660962,2025-05-14 03:00:00,1747191600000,4.13178678,277.079385,8.38,0.0074,1.37,移动止盈/止损,0.1113,235.59,0.1113,-0.0223
BOME-USDT-SWAP,多,2025-05-13 16:00:00,1747152000000,0.00296930,2025-05-14 08:00:00,1747209600000,0.00284072,163016.792672,-21.53,-0.0445,0.57,移动止盈/止损,0.0474,214.06,0.0474,-0.0244
AVAX-USDT-SWAP,多,2025-05-14 04:00:00,1747195200000,26.49464920,2025-05-14 08:00:00,1747209600000,25.43245650,57.792592,-63.19,-0.0413,1.80,移动止盈/止损,0.1495,150.87,0.1495,-0.0304
VIRTUAL-USDT-SWAP,多,2025-05-18 16:00:00,1747584000000,2.07210719,2025-05-18 18:00:00,1747591200000,1.96140384,391.723446,-44.31,-0.0546,0.95,移动止盈/止损,0.0800,106.56,0.0800,-0.0347
BTC-USDT-SWAP,多,2025-05-18 16:00:00,1747584000000,105799.77892000,2025-05-18 18:00:00,1747591200000,104445.25443000,0.047470,-70.29,-0.0140,5.99,移动止盈/止损,0.4948,36.27,0.4948,-0.0414
TON-USDT-SWAP,多,2025-05-18 16:00:00,1747584000000,3.18411838,2025-05-18 18:00:00,1747591200000,3.11188878,765.797343,-58.21,-0.0239,2.89,移动止盈/止损,0.2402,-21.93,0.2402,-0.0469
PENDLE-USDT-SWAP,多,2025-05-20 04:00:00,1747713600000,4.43944390,2025-05-20 12:00:00,1747742400000,4.31776818,251.561899,-31.93,-0.0286,1.32,移动止盈/止损,0.1119,-53.86,0.1119,-0.0500
TRUMP-USDT-SWAP,多,2025-05-20 20:00:00,1747771200000,13.72537240,2025-05-20 23:00:00,1747782000000,14.44555530,81.162465,57.08,0.0512,1.37,移动止盈/止损,0.1120,3.22,0.1120,-0.0445
BNB-USDT-SWAP,多,2025-05-21 04:00:00,1747800000000,661.39613300,2025-05-21 07:00:00,1747810800000,653.12468100,5.143050,-46.60,-0.0137,4.06,移动止盈/止损,0.3401,-43.38,0.3401,-0.0490
BTC-USDT-SWAP,多,2025-05-21 04:00:00,1747800000000,107258.12474000,2025-05-21 09:00:00,1747818000000,106143.78456000,0.030690,-38.13,-0.0116,3.93,移动止盈/止损,0.3291,-81.51,0.3291,-0.0526
TRUMP-USDT-SWAP,多,2025-05-21 04:00:00,1747800000000,14.57045690,2025-05-21 17:00:00,1747846800000,14.20757910,65.449690,-24.88,-0.0261,1.13,移动止盈/止损,0.0953,-106.39,0.0953,-0.0550
ZEN-USDT-SWAP,多,2025-05-21 12:00:00,1747828800000,9.71497140,2025-05-21 17:00:00,1747846800000,9.61903800,131.112967,-14.10,-0.0111,1.52,移动止盈/止损,0.1286,-120.49,0.1286,-0.0564
TAO-USDT-SWAP,多,2025-05-21 20:00:00,1747857600000,444.16441200,2025-05-22 22:00:00,1747951200000,462.48374700,2.240322,39.82,0.0400,1.22,移动止盈/止损,0.1009,-80.67,0.1009,-0.0526
BOME-USDT-SWAP,多,2025-05-22 00:00:00,1747872000000,0.00244024,2025-05-23 05:00:00,1747976400000,0.00262874,307730.522321,57.07,0.0760,0.94,移动止盈/止损,0.0759,-23.60,0.0759,-0.0471
WIF-USDT-SWAP,多,2025-05-21 16:00:00,1747843200000,1.15061505,2025-05-23 06:00:00,1747980000000,1.23097689,557.734906,44.02,0.0686,0.80,移动止盈/止损,0.0644,20.43,0.0644,-0.0429
ZEC-USDT-SWAP,多,2025-05-23 00:00:00,1747958400000,49.91499100,2025-05-23 07:00:00,1747983600000,47.80521900,20.791194,-45.08,-0.0434,1.22,移动止盈/止损,0.1035,-24.66,0.1035,-0.0472
SOL-USDT-SWAP,多,2025-05-23 08:00:00,1747987200000,186.18861700,2025-05-23 11:00:00,1747998000000,177.86221200,10.168124,-86.88,-0.0459,2.22,移动止盈/止损,0.1898,-111.54,0.1898,-0.0555
ZEC-USDT-SWAP,多,2025-05-25 16:00:00,1748188800000,51.42514200,2025-05-26 02:00:00,1748224800000,51.51484800,21.304484,0.60,0.0005,1.32,移动止盈/止损,0.1108,-110.95,0.1108,-0.0554
UNI-USDT-SWAP,多,2025-05-26 12:00:00,1748260800000,6.62266220,2025-05-26 14:00:00,1748268000000,6.42335760,245.060496,-50.76,-0.0313,1.92,移动止盈/止损,0.1641,-161.71,0.1641,-0.0603
TRX-USDT-SWAP,多,2025-05-27 04:00:00,1748318400000,0.27543754,2025-05-27 12:00:00,1748347200000,0.27521248,17861.176526,-9.92,-0.0020,5.90,移动止盈/止损,0.5000,-171.63,0.5000,-0.0612
UNI-USDT-SWAP,多,2025-05-27 08:00:00,1748332800000,6.70967090,2025-05-27 14:00:00,1748354400000,6.49535040,189.441855,-42.10,-0.0331,1.50,移动止盈/止损,0.1286,-213.73,0.1286,-0.0653
BNB-USDT-SWAP,多,2025-05-27 12:00:00,1748347200000,683.63835700,2025-05-27 15:00:00,1748358000000,690.69092400,7.221981,44.98,0.0091,5.96,移动止盈/止损,0.5000,-168.75,0.5000,-0.0610
VIRTUAL-USDT-SWAP,多,2025-05-27 08:00:00,1748332800000,2.35263524,2025-05-27 22:00:00,1748383200000,2.43605637,398.387591,32.09,0.0342,1.14,移动止盈/止损,0.0948,-136.66,0.0948,-0.0579
PENDLE-USDT-SWAP,多,2025-05-27 16:00:00,1748361600000,4.64386434,2025-05-27 22:00:00,1748383200000,4.57624233,333.416590,-24.39,-0.0158,1.84,移动止盈/止损,0.1566,-161.05,0.1566,-0.0602
ETH-USDT-SWAP,多,2025-05-27 16:00:00,1748361600000,2669.86696000,2025-05-28 00:00:00,1748390400000,2657.22425100,0.873493,-13.84,-0.0059,2.79,移动止盈/止损,0.2359,-174.89,0.2359,-0.0616
SUI-USDT-SWAP,多,2025-05-28 08:00:00,1748419200000,3.72457242,2025-05-28 14:00:00,1748440800000,3.57564240,567.059283,-86.94,-0.0412,2.48,移动止盈/止损,0.2150,-261.82,0.2150,-0.0699
TON-USDT-SWAP,多,2025-05-28 12:00:00,1748433600000,3.55675564,2025-05-28 14:00:00,1748440800000,3.46195377,207.994311,-20.59,-0.0278,0.88,移动止盈/止损,0.0755,-282.42,0.0755,-0.0718
UNI-USDT-SWAP,多,2025-05-28 08:00:00,1748419200000,6.92269220,2025-05-28 18:00:00,1748455200000,6.65633430,149.859694,-41.14,-0.0397,1.22,移动止盈/止损,0.1056,-323.56,0.1056,-0.0758
UNI-USDT-SWAP,多,2025-05-29 00:00:00,1748476800000,7.21572150,2025-05-29 05:00:00,1748494800000,7.13128680,143.641198,-13.36,-0.0129,1.24,移动止盈/止损,0.1071,-336.92,0.1071,-0.0770
ARB-USDT-SWAP,多,2025-05-29 00:00:00,1748476800000,0.42434243,2025-05-29 08:00:00,1748505600000,0.42165783,2878.974935,-9.19,-0.0075,1.46,移动止盈/止损,0.1263,-346.11,0.1263,-0.0779
ETH-USDT-SWAP,多,2025-05-29 00:00:00,1748476800000,2721.48212100,2025-05-29 08:00:00,1748505600000,2721.64780800,0.785974,-2.44,-0.0011,2.57,移动止盈/止损,0.2211,-348.55,0.2211,-0.0781
ZEC-USDT-SWAP,多,2025-05-29 12:00:00,1748520000000,55.57555700,2025-05-29 18:00:00,1748541600000,53.30466900,23.764160,-55.52,-0.0420,1.55,移动止盈/止损,0.1368,-404.07,0.1368,-0.0834
ZEN-USDT-SWAP,多,2025-05-30 08:00:00,1748592000000,10.51605150,2025-05-30 09:00:00,1748595600000,10.03199670,57.633449,-28.61,-0.0472,0.71,移动止盈/止损,0.0632,-432.67,0.0632,-0.0862
ZEN-USDT-SWAP,多,2025-05-30 12:00:00,1748606400000,10.68306820,2025-05-30 16:00:00,1748620800000,9.33406650,32.274456,-43.93,-0.1274,0.39,移动止盈/止损,0.0360,-476.60,0.0360,-0.0904
ZEN-USDT-SWAP,多,2025-06-02 20:00:00,1748894400000,10.85008490,2025-06-02 22:00:00,1748901600000,11.72782710,91.473919,79.05,0.0796,1.24,移动止盈/止损,0.1042,-397.55,0.1042,-0.0828
ZEC-USDT-SWAP,多,2025-06-02 20:00:00,1748894400000,53.65536500,2025-06-03 08:00:00,1748937600000,53.18468100,30.983459,-16.57,-0.0100,1.99,移动止盈/止损,0.1746,-414.12,0.1746,-0.0844
PENDLE-USDT-SWAP,多,2025-06-02 20:00:00,1748894400000,4.14841480,2025-06-03 20:00:00,1748980800000,4.23917604,411.374620,35.27,0.0207,2.07,移动止盈/止损,0.1792,-378.85,0.1792,-0.0810
WIF-USDT-SWAP,多,2025-06-03 00:00:00,1748908800000,0.96459645,2025-06-03 20:00:00,1748980800000,0.99380061,925.484390,25.94,0.0291,1.09,移动止盈/止损,0.0925,-352.91,0.0925,-0.0786
XRP-USDT-SWAP,多,2025-06-03 12:00:00,1748952000000,2.22392237,2025-06-04 06:00:00,1749016800000,2.23387659,1696.241959,12.35,0.0033,4.54,移动止盈/止损,0.3896,-340.56,0.3896,-0.0774
ETC-USDT-SWAP,多,2025-06-04 08:00:00,1749024000000,17.80778060,2025-06-04 12:00:00,1749038400000,17.38126170,175.905996,-78.74,-0.0251,3.71,移动止盈/止损,0.3248,-419.30,0.3248,-0.0849
LTC-USDT-SWAP,多,2025-06-04 04:00:00,1749009600000,90.74907400,2025-06-04 14:00:00,1749045600000,90.09099000,33.790641,-25.90,-0.0084,3.67,移动止盈/止损,0.3168,-445.21,0.3168,-0.0874
TRX-USDT-SWAP,多,2025-06-04 16:00:00,1749052800000,0.27366736,2025-06-05 02:00:00,1749088800000,0.27249275,15806.904544,-23.75,-0.0055,5.18,移动止盈/止损,0.4527,-468.95,0.4527,-0.0896
TON-USDT-SWAP,多,2025-06-05 12:00:00,1749124800000,3.25082505,2025-06-05 14:00:00,1749132000000,3.21897807,788.165872,-28.16,-0.0110,3.06,移动止盈/止损,0.2688,-497.12,0.2688,-0.0923
BTC-USDT-SWAP,多,2025-06-07 20:00:00,1749326400000,105810.58000000,2025-06-08 09:00:00,1749373200000,105082.99065000,0.044819,-38.28,-0.0081,5.67,移动止盈/止损,0.5000,-535.40,0.5000,-0.0960
XLM-USDT-SWAP,多,2025-06-08 12:00:00,1749384000000,0.27077707,2025-06-08 14:00:00,1749391200000,0.27049295,12819.443297,-7.81,-0.0022,4.16,移动止盈/止损,0.3654,-543.20,0.3654,-0.0967
BCH-USDT-SWAP,多,2025-06-07 12:00:00,1749297600000,409.79097500,2025-06-08 21:00:00,1749416400000,413.92860300,6.135150,22.35,0.0089,3.03,移动止盈/止损,0.2646,-520.85,0.2646,-0.0946
HYPE-USDT-SWAP,多,2025-06-08 16:00:00,1749398400000,35.82658230,2025-06-08 22:00:00,1749420000000,35.26547310,56.449371,-34.08,-0.0169,2.41,移动止盈/止损,0.2122,-554.93,0.2122,-0.0979
XRP-USDT-SWAP,多,2025-06-08 12:00:00,1749384000000,2.25922590,2025-06-09 01:00:00,1749430800000,2.24347563,1387.232099,-25.60,-0.0082,3.75,移动止盈/止损,0.3299,-580.53,0.3299,-0.1003
WIF-USDT-SWAP,多,2025-06-09 12:00:00,1749470400000,0.92709270,2025-06-09 14:00:00,1749477600000,0.90970902,1303.799519,-24.10,-0.0199,1.44,移动止盈/止损,0.1275,-604.63,0.1275,-0.1026
BONK-USDT-SWAP,多,2025-06-09 12:00:00,1749470400000,0.01633863,2025-06-10 06:00:00,1749535200000,0.01721828,90737.176915,77.99,0.0526,1.83,移动止盈/止损,0.1564,-526.64,0.1564,-0.0952
HYPE-USDT-SWAP,多,2025-06-09 16:00:00,1749484800000,37.84778440,2025-06-10 09:00:00,1749546000000,40.93390620,35.974381,109.32,0.0803,1.70,移动止盈/止损,0.1434,-417.32,0.1434,-0.0847
TAO-USDT-SWAP,多,2025-06-09 08:00:00,1749456000000,393.00929700,2025-06-10 14:00:00,1749564000000,427.51724400,4.651532,158.22,0.0866,2.29,移动止盈/止损,0.1941,-259.09,0.1941,-0.0696
WIF-USDT-SWAP,多,2025-06-10 12:00:00,1749556800000,1.07300729,2025-06-10 14:00:00,1749564000000,1.00799919,952.905693,-63.14,-0.0617,1.19,移动止盈/止损,0.1045,-322.23,0.1045,-0.0756
UNI-USDT-SWAP,多,2025-06-10 12:00:00,1749556800000,8.04880480,2025-06-11 08:00:00,1749628800000,8.28517140,105.596205,23.92,0.0281,1.03,移动止盈/止损,0.0868,-298.31,0.0868,-0.0733
ARB-USDT-SWAP,多,2025-06-10 20:00:00,1749585600000,0.40264026,2025-06-11 08:00:00,1749628800000,0.40255974,3272.079147,-1.84,-0.0014,1.58,移动止盈/止损,0.1357,-300.15,0.1357,-0.0735
HYPE-USDT-SWAP,多,2025-06-10 20:00:00,1749585600000,41.75617520,2025-06-11 11:00:00,1749639600000,41.37086250,26.209449,-11.41,-0.0104,1.31,移动止盈/止损,0.1127,-311.56,0.1127,-0.0746
XLM-USDT-SWAP,多,2025-06-11 08:00:00,1749628800000,0.28271827,2025-06-11 18:00:00,1749664800000,0.27876212,11840.546301,-50.83,-0.0152,3.99,移动止盈/止损,0.3445,-362.39,0.3445,-0.0795
SOL-USDT-SWAP,多,2025-06-11 12:00:00,1749643200000,167.18671700,2025-06-11 18:00:00,1749664800000,163.22367600,11.506929,-47.88,-0.0249,2.28,移动止盈/止损,0.1989,-410.27,0.1989,-0.0840
VIRTUAL-USDT-SWAP,多,2025-06-11 12:00:00,1749643200000,2.14651463,2025-06-11 19:00:00,1749668400000,2.16498348,523.594428,8.32,0.0074,1.35,移动止盈/止损,0.1162,-401.96,0.1162,-0.0832
BCH-USDT-SWAP,多,2025-06-15 16:00:00,1750003200000,463.13630900,2025-06-16 01:00:00,1750035600000,459.36405900,3.551340,-15.36,-0.0093,1.97,移动止盈/止损,0.1714,-417.32,0.1714,-0.0847
HYPE-USDT-SWAP,多,2025-06-16 04:00:00,1750046400000,43.14431400,2025-06-16 21:00:00,1750107600000,43.82161740,33.444483,20.91,0.0145,1.75,移动止盈/止损,0.1506,-396.41,0.1506,-0.0827
SOL-USDT-SWAP,多,2025-06-16 04:00:00,1750046400000,156.75567400,2025-06-16 22:00:00,1750111200000,152.88471000,11.156068,-45.26,-0.0259,2.07,移动止盈/止损,0.1825,-441.67,0.1825,-0.0870
WIF-USDT-SWAP,多,2025-06-16 04:00:00,1750046400000,0.89108910,2025-06-16 22:00:00,1750111200000,0.85851414,1497.023203,-50.34,-0.0377,1.57,移动止盈/止损,0.1392,-492.01,0.1392,-0.0918
APT-USDT-SWAP,多,2025-06-21 08:00:00,1750492800000,4.60616057,2025-06-21 12:00:00,1750507200000,4.52274768,346.662146,-30.81,-0.0193,1.90,移动止盈/止损,0.1679,-522.82,0.1679,-0.0948
BONK-USDT-SWAP,多,2025-06-24 00:00:00,1750723200000,0.01403240,2025-06-24 19:00:00,1750791600000,0.01395660,68917.157027,-6.38,-0.0066,1.16,移动止盈/止损,0.1021,-529.20,0.1021,-0.0954
XRP-USDT-SWAP,多,2025-06-24 20:00:00,1750795200000,2.21552153,2025-06-25 04:00:00,1750824000000,2.17538244,1077.202978,-46.08,-0.0193,2.84,移动止盈/止损,0.2509,-575.28,0.2509,-0.0998
ZEC-USDT-SWAP,多,2025-06-24 00:00:00,1750723200000,41.64416400,2025-06-25 05:00:00,1750827600000,42.00579900,37.510249,11.68,0.0075,1.88,移动止盈/止损,0.1650,-563.60,0.1650,-0.0987
HYPE-USDT-SWAP,多,2025-06-23 20:00:00,1750708800000,37.41774140,2025-06-25 15:00:00,1750863600000,37.45025460,20.553106,-0.26,-0.0003,0.92,移动止盈/止损,0.0811,-563.85,0.0811,-0.0987
